"","Date","Borough","cd","Cases","Individuals"
"1817",2019-12-31,"Brooklyn","313",1348,1950
"1818",2019-12-31,"Brooklyn","314",681,1986
"1819",2019-12-31,"Brooklyn","315",1157,2759
"1820",2019-12-31,"Brooklyn","316",1388,1136
"1821",2019-12-31,"Brooklyn","317",1231,2144
"1822",2019-12-31,"Brooklyn","318",928,2374
"1823",2019-12-31,"Manhattan","101",1280,1957
"1824",2019-12-31,"Manhattan","102",1008,1247
"1825",2019-12-31,"Manhattan","103",905,2293
"1826",2019-12-31,"Manhattan","104",891,1407
"1827",2019-12-31,"Manhattan","105",1285,2910
"1828",2019-12-31,"Manhattan","106",1025,2270
"1829",2019-12-31,"Manhattan","107",957,1420
"1830",2019-12-31,"Manhattan","108",1498,2214
"1831",2019-12-31,"Manhattan","109",836,2208
"1832",2019-12-31,"Manhattan","110",1511,2288
"1833",2019-12-31,"Manhattan","111",1363,2219
"1834",2019-12-31,"Manhattan","112",806,2345
"1835",2019-12-31,"Queens","401",1393,2192
"1836",2019-12-31,"Queens","402",901,1744
"1837",2019-12-31,"Queens","403",1463,2127
"1838",2019-12-31,"Queens","404",1821,1812
"1839",2019-12-31,"Queens","405",1259,2065
"1840",2019-12-31,"Queens","406",998,1687
"1841",2019-12-31,"Queens","407",1924,1809
"1842",2019-12-31,"Queens","408",1510,1122
"1843",2019-12-31,"Queens","409",1560,2178
"1844",2019-12-31,"Queens","410",1345,2062
"1845",2019-12-31,"Queens","411",871,1485
"1846",2019-12-31,"Queens","412",1719,1255
"1847",2019-12-31,"Queens","413",815,2235
"1848",2019-12-31,"Queens","414",1067,2816
"1849",2019-12-31,"Staten Island","501",1030,1704
"1850",2019-12-31,"Staten Island","502",1368,1977
"1851",2019-12-31,"Staten Island","503",918,1458
