"","Date","Borough","cd","Cases","Individuals"
"1297",2019-03-31,"Queens","410",159,299
"1298",2019-03-31,"Queens","411",17,27
"1299",2019-03-31,"Queens","412",915,1810
"1300",2019-03-31,"Queens","413",327,632
"1301",2019-03-31,"Queens","414",487,1007
"1302",2019-04-30,"Bronx","201",906,2036
"1303",2019-04-30,"Bronx","202",460,1018
"1304",2019-04-30,"Bronx","203",830,1913
"1305",2019-04-30,"Bronx","205",947,2141
"1306",2019-04-30,"Bronx","206",730,1669
"1307",2019-04-30,"Bronx","207",603,1271
"1308",2019-04-30,"Bronx","208",195,384
"1309",2019-04-30,"Bronx","209",866,1942
"1310",2019-04-30,"Bronx","210",232,494
"1311",2019-04-30,"Bronx","211",365,777
"1312",2019-04-30,"Bronx","212",834,1812
"1313",2019-04-30,"Brooklyn","301",228,435
"1314",2019-04-30,"Brooklyn","302",276,455
"1315",2019-04-30,"Brooklyn","303",936,1757
"1316",2019-04-30,"Brooklyn","304",376,708
"1317",2019-04-30,"Brooklyn","306",164,288
"1318",2019-04-30,"Brooklyn","307",137,275
"1319",2019-04-30,"Brooklyn","308",456,876
"1320",2019-04-30,"Brooklyn","309",348,625
"1321",2019-04-30,"Brooklyn","310",65,115
"1322",2019-04-30,"Brooklyn","311",104,213
"1323",2019-04-30,"Brooklyn","312",87,140
"1324",2019-04-30,"Brooklyn","313",210,408
"1325",2019-04-30,"Brooklyn","314",314,620
"1326",2019-04-30,"Brooklyn","315",88,157
"1327",2019-04-30,"Brooklyn","316",761,1576
"1328",2019-04-30,"Brooklyn","317",650,1363
"1329",2019-04-30,"Brooklyn","318",416,841
"1330",2019-04-30,"Manhattan","101",228,461
"1331",2019-04-30,"Manhattan","102",34,41
"1332",2019-04-30,"Manhattan","103",358,639
"1333",2019-04-30,"Manhattan","104",225,320
"1334",2019-04-30,"Manhattan","105",96,133
"1335",2019-04-30,"Manhattan","106",116,144
"1336",2019-04-30,"Manhattan","107",179,289
"1337",2019-04-30,"Manhattan","108",80,110
"1338",2019-04-30,"Manhattan","109",373,659
"1339",2019-04-30,"Manhattan","110",765,1370
"1340",2019-04-30,"Manhattan","111",794,1434
"1341",2019-04-30,"Manhattan","112",399,745
"1342",2019-04-30,"Queens","401",539,740
"1343",2019-04-30,"Queens","402",276,347
"1344",2019-04-30,"Queens","403",143,296
"1345",2019-04-30,"Queens","404",126,213
"1346",2019-04-30,"Queens","405",137,258
"1347",2019-04-30,"Queens","406",32,53
"1348",2019-04-30,"Queens","407",119,205
"1349",2019-04-30,"Queens","408",153,271
"1350",2019-04-30,"Queens","409",162,306
"1351",2019-04-30,"Queens","410",141,267
"1352",2019-04-30,"Queens","411",18,26
"1353",2019-04-30,"Queens","412",910,1778
"1354",2019-04-30,"Queens","413",334,628
"1355",2019-04-30,"Queens","414",504,1048
"1356",2019-05-31,"Bronx","201",869,1963
"1357",2019-05-31,"Bronx","202",466,1032
"1358",2019-05-31,"Bronx","203",836,1949
"1359",2019-05-31,"Bronx","204",998,2243
"1360",2019-05-31,"Bronx","205",917,2091
"1361",2019-05-31,"Bronx","206",709,1619
"1362",2019-05-31,"Bronx","207",600,1289
"1363",2019-05-31,"Bronx","208",183,363
"1364",2019-05-31,"Bronx","209",825,1878
"1365",2019-05-31,"Bronx","210",235,506
"1366",2019-05-31,"Bronx","211",366,777
"1367",2019-05-31,"Bronx","212",839,1814
"1368",2019-05-31,"Brooklyn","301",228,444
"1369",2019-05-31,"Brooklyn","302",263,428
"1370",2019-05-31,"Brooklyn","303",903,1727
"1371",2019-05-31,"Brooklyn","304",354,672
"1372",2019-05-31,"Brooklyn","306",145,268
"1373",2019-05-31,"Brooklyn","307",122,244
"1374",2019-05-31,"Brooklyn","308",448,861
"1375",2019-05-31,"Brooklyn","309",335,604
"1376",2019-05-31,"Brooklyn","310",64,115
"1377",2019-05-31,"Brooklyn","311",106,216
"1378",2019-05-31,"Brooklyn","312",79,130
"1379",2019-05-31,"Brooklyn","313",202,412
"1380",2019-05-31,"Brooklyn","314",309,602
"1381",2019-05-31,"Brooklyn","315",89,154
"1382",2019-05-31,"Brooklyn","316",731,1518
"1383",2019-05-31,"Brooklyn","317",624,1305
"1384",2019-05-31,"Brooklyn","318",413,835
"1385",2019-05-31,"Manhattan","101",221,459
"1386",2019-05-31,"Manhattan","102",29,38
"1387",2019-05-31,"Manhattan","103",347,623
"1388",2019-05-31,"Manhattan","104",210,305
"1389",2019-05-31,"Manhattan","105",90,125
"1390",2019-05-31,"Manhattan","106",113,144
"1391",2019-05-31,"Manhattan","107",180,304
"1392",2019-05-31,"Manhattan","108",81,117
"1393",2019-05-31,"Manhattan","109",379,668
"1394",2019-05-31,"Manhattan","110",756,1363
"1395",2019-05-31,"Manhattan","111",764,1393
"1396",2019-05-31,"Manhattan","112",403,740
"1397",2019-05-31,"Queens","401",544,727
"1398",2019-05-31,"Queens","402",277,354
"1399",2019-05-31,"Queens","403",149,298
"1400",2019-05-31,"Queens","404",118,208
"1401",2019-05-31,"Queens","405",131,249
"1402",2019-05-31,"Queens","406",27,45
"1403",2019-05-31,"Queens","407",124,210
"1404",2019-05-31,"Queens","408",152,277
"1405",2019-05-31,"Queens","409",159,293
"1406",2019-05-31,"Queens","410",137,257
"1407",2019-05-31,"Queens","411",20,28
"1408",2019-05-31,"Queens","412",894,1764
"1409",2019-05-31,"Queens","413",331,616
"1410",2019-05-31,"Queens","414",487,997
"1411",2019-06-30,"Bronx","201",893,1995
"1412",2019-06-30,"Bronx","202",463,1026
"1413",2019-06-30,"Bronx","203",845,1968
"1414",2019-06-30,"Bronx","204",999,2230
"1415",2019-06-30,"Bronx","205",904,2082
"1416",2019-06-30,"Bronx","206",717,1663
"1417",2019-06-30,"Bronx","207",608,1301
"1418",2019-06-30,"Bronx","208",174,343
"1419",2019-06-30,"Bronx","209",833,1880
"1420",2019-06-30,"Bronx","210",229,492
"1421",2019-06-30,"Bronx","211",379,809
"1422",2019-06-30,"Bronx","212",840,1815
"1423",2019-06-30,"Brooklyn","301",230,449
"1424",2019-06-30,"Brooklyn","302",259,410
"1425",2019-06-30,"Brooklyn","303",905,1707
"1426",2019-06-30,"Brooklyn","304",357,695
"1427",2019-06-30,"Brooklyn","306",160,293
"1428",2019-06-30,"Brooklyn","307",124,252
"1429",2019-06-30,"Brooklyn","308",437,838
"1430",2019-06-30,"Brooklyn","309",344,607
"1431",2019-06-30,"Brooklyn","310",66,121
"1432",2019-06-30,"Brooklyn","311",103,210
"1433",2019-06-30,"Brooklyn","312",79,132
"1434",2019-06-30,"Brooklyn","313",198,403
"1435",2019-06-30,"Brooklyn","314",315,610
"1436",2019-06-30,"Brooklyn","315",101,171
"1437",2019-06-30,"Brooklyn","316",762,1599
"1438",2019-06-30,"Brooklyn","317",632,1326
"1439",2019-06-30,"Brooklyn","318",385,778
"1440",2019-06-30,"Manhattan","101",225,474
"1441",2019-06-30,"Manhattan","102",29,38
"1442",2019-06-30,"Manhattan","103",333,583
"1443",2019-06-30,"Manhattan","104",217,309
"1444",2019-06-30,"Manhattan","105",91,128
"1445",2019-06-30,"Manhattan","106",109,140
"1446",2019-06-30,"Manhattan","107",176,291
"1447",2019-06-30,"Manhattan","108",82,118
"1448",2019-06-30,"Manhattan","109",372,662
"1449",2019-06-30,"Manhattan","110",759,1394
"1450",2019-06-30,"Manhattan","111",769,1404
"1451",2019-06-30,"Manhattan","112",391,722
"1452",2019-06-30,"Queens","401",526,692
"1453",2019-06-30,"Queens","402",283,366
"1454",2019-06-30,"Queens","403",144,288
"1455",2019-06-30,"Queens","404",119,206
"1456",2019-06-30,"Queens","405",126,240
"1457",2019-06-30,"Queens","406",32,53
"1458",2019-06-30,"Queens","407",129,224
"1459",2019-06-30,"Queens","408",157,283
"1460",2019-06-30,"Queens","409",160,288
"1461",2019-06-30,"Queens","410",135,252
"1462",2019-06-30,"Queens","411",21,30
"1463",2019-06-30,"Queens","412",867,1732
"1464",2019-06-30,"Queens","413",335,643
"1465",2019-06-30,"Queens","414",501,1035
"1466",2019-07-31,"Bronx","201",892,2012
"1467",2019-07-31,"Bronx","202",459,1058
"1468",2019-07-31,"Bronx","203",825,1960
"1469",2019-07-31,"Bronx","205",900,2081
"1470",2019-07-31,"Bronx","206",719,1621
"1471",2019-07-31,"Bronx","207",626,1330
"1472",2019-07-31,"Bronx","208",164,328
"1473",2019-07-31,"Bronx","209",846,1895
"1474",2019-07-31,"Bronx","210",233,508
"1475",2019-07-31,"Bronx","211",390,817
"1476",2019-07-31,"Bronx","212",866,1870
"1477",2019-07-31,"Brooklyn","301",231,447
"1478",2019-07-31,"Brooklyn","302",261,415
"1479",2019-07-31,"Brooklyn","303",923,1752
"1480",2019-07-31,"Brooklyn","304",361,696
"1481",2019-07-31,"Brooklyn","306",152,274
"1482",2019-07-31,"Brooklyn","307",124,255
"1483",2019-07-31,"Brooklyn","308",437,819
"1484",2019-07-31,"Brooklyn","309",350,616
"1485",2019-07-31,"Brooklyn","310",63,114
"1486",2019-07-31,"Brooklyn","311",104,207
"1487",2019-07-31,"Brooklyn","312",76,130
"1488",2019-07-31,"Brooklyn","313",205,407
"1489",2019-07-31,"Brooklyn","314",309,584
"1490",2019-07-31,"Brooklyn","315",94,161
"1491",2019-07-31,"Brooklyn","316",750,1557
"1492",2019-07-31,"Brooklyn","317",616,1306
"1493",2019-07-31,"Brooklyn","318",387,770
"1494",2019-07-31,"Manhattan","101",219,467
"1495",2019-07-31,"Manhattan","102",31,43
"1496",2019-07-31,"Manhattan","103",327,579
"1497",2019-07-31,"Manhattan","104",221,317
"1498",2019-07-31,"Manhattan","105",89,127
"1499",2019-07-31,"Manhattan","106",103,125
"1500",2019-07-31,"Manhattan","107",186,305
"1501",2019-07-31,"Manhattan","108",88,130
"1502",2019-07-31,"Manhattan","109",375,674
"1503",2019-07-31,"Manhattan","110",769,1418
"1504",2019-07-31,"Manhattan","111",785,1444
"1505",2019-07-31,"Manhattan","112",392,709
"1506",2019-07-31,"Queens","401",539,722
"1507",2019-07-31,"Queens","402",291,378
"1508",2019-07-31,"Queens","403",144,275
"1509",2019-07-31,"Queens","404",119,211
"1510",2019-07-31,"Queens","405",129,242
"1511",2019-07-31,"Queens","406",34,55
"1512",2019-07-31,"Queens","407",125,223
"1513",2019-07-31,"Queens","408",166,302
"1514",2019-07-31,"Queens","409",160,309
"1515",2019-07-31,"Queens","410",144,273
"1516",2019-07-31,"Queens","411",20,29
"1517",2019-07-31,"Queens","412",867,1697
"1518",2019-07-31,"Queens","413",327,623
"1519",2019-07-31,"Queens","414",513,1070
"1520",2019-08-31,"Bronx","201",912,2041
"1521",2019-08-31,"Bronx","202",466,1064
"1522",2019-08-31,"Bronx","203",833,1977
"1523",2019-08-31,"Bronx","205",916,2104
"1524",2019-08-31,"Bronx","206",708,1582
"1525",2019-08-31,"Bronx","207",629,1362
"1526",2019-08-31,"Bronx","208",172,344
"1527",2019-08-31,"Bronx","209",865,1949
"1528",2019-08-31,"Bronx","210",238,521
"1529",2019-08-31,"Bronx","211",389,818
"1530",2019-08-31,"Bronx","212",866,1924
"1531",2019-08-31,"Brooklyn","301",238,468
"1532",2019-08-31,"Brooklyn","302",262,420
"1533",2019-08-31,"Brooklyn","303",922,1756
"1534",2019-08-31,"Brooklyn","304",362,711
"1535",2019-08-31,"Brooklyn","306",144,264
"1536",2019-08-31,"Brooklyn","307",127,259
"1537",2019-08-31,"Brooklyn","308",420,778
"1538",2019-08-31,"Brooklyn","309",352,626
"1539",2019-08-31,"Brooklyn","310",61,114
"1540",2019-08-31,"Brooklyn","311",98,201
"1541",2019-08-31,"Brooklyn","312",76,134
"1542",2019-08-31,"Brooklyn","313",210,420
"1543",2019-08-31,"Brooklyn","314",314,579
"1544",2019-08-31,"Brooklyn","315",94,159
"1545",2019-08-31,"Brooklyn","316",761,1591
"1546",2019-08-31,"Brooklyn","317",620,1287
"1547",2019-08-31,"Brooklyn","318",394,809
"1548",2019-08-31,"Manhattan","101",222,467
"1549",2019-08-31,"Manhattan","102",32,45
"1550",2019-08-31,"Manhattan","103",333,587
"1551",2019-08-31,"Manhattan","104",220,310
"1552",2019-08-31,"Manhattan","105",85,119
"1553",2019-08-31,"Manhattan","106",115,146
"1554",2019-08-31,"Manhattan","107",196,319
"1555",2019-08-31,"Manhattan","108",89,134
"1556",2019-08-31,"Manhattan","109",396,720
"1557",2019-08-31,"Manhattan","110",755,1409
"1558",2019-08-31,"Manhattan","111",766,1422
"1559",2019-08-31,"Manhattan","112",390,714
"1560",2019-08-31,"Queens","401",519,684
"1561",2019-08-31,"Queens","402",300,393
"1562",2019-08-31,"Queens","403",148,282
"1563",2019-08-31,"Queens","404",124,222
"1564",2019-08-31,"Queens","405",130,246
"1565",2019-08-31,"Queens","406",34,55
"1566",2019-08-31,"Queens","407",120,227
"1567",2019-08-31,"Queens","408",165,294
"1568",2019-08-31,"Queens","409",160,303
"1569",2019-08-31,"Queens","410",138,257
"1570",2019-08-31,"Queens","411",18,27
"1571",2019-08-31,"Queens","412",885,1774
"1572",2019-08-31,"Queens","413",338,662
"1573",2019-08-31,"Queens","414",499,1064
"1574",2019-09-30,"Bronx","201",941,2129
"1575",2019-09-30,"Bronx","202",467,1070
"1576",2019-09-30,"Bronx","203",834,1934
"1577",2019-09-30,"Bronx","205",927,2132
"1578",2019-09-30,"Bronx","206",724,1616
"1579",2019-09-30,"Bronx","207",633,1364
"1580",2019-09-30,"Bronx","208",161,326
"1581",2019-09-30,"Bronx","209",878,1992
"1582",2019-09-30,"Bronx","210",242,519
"1583",2019-09-30,"Bronx","211",394,841
"1584",2019-09-30,"Bronx","212",867,1894
"1585",2019-09-30,"Brooklyn","301",241,482
"1586",2019-09-30,"Brooklyn","302",269,428
"1587",2019-09-30,"Brooklyn","303",948,1804
"1588",2019-09-30,"Brooklyn","304",369,720
"1589",2019-09-30,"Brooklyn","306",146,266
"1590",2019-09-30,"Brooklyn","307",125,241
"1591",2019-09-30,"Brooklyn","308",409,767
"1592",2019-09-30,"Brooklyn","309",355,629
"1593",2019-09-30,"Brooklyn","310",64,123
"1594",2019-09-30,"Brooklyn","311",106,209
"1595",2019-09-30,"Brooklyn","312",75,135
"1596",2019-09-30,"Brooklyn","313",211,403
"1597",2019-09-30,"Brooklyn","314",308,575
"1598",2019-09-30,"Brooklyn","315",96,163
"1599",2019-09-30,"Brooklyn","316",765,1597
"1600",2019-09-30,"Brooklyn","317",632,1269
"1601",2019-09-30,"Brooklyn","318",401,818
"1602",2019-09-30,"Manhattan","101",223,477
"1603",2019-09-30,"Manhattan","102",32,45
"1604",2019-09-30,"Manhattan","103",340,580
"1605",2019-09-30,"Manhattan","104",203,291
"1606",2019-09-30,"Manhattan","105",85,124
"1607",2019-09-30,"Manhattan","106",109,139
"1608",2019-09-30,"Manhattan","107",200,328
"1609",2019-09-30,"Manhattan","108",90,137
"1610",2019-09-30,"Manhattan","109",395,733
"1611",2019-09-30,"Manhattan","110",793,1459
"1612",2019-09-30,"Manhattan","111",770,1414
"1613",2019-09-30,"Manhattan","112",395,740
"1614",2019-09-30,"Queens","401",509,679
"1615",2019-09-30,"Queens","402",299,399
"1616",2019-09-30,"Queens","403",147,278
"1617",2019-09-30,"Queens","404",131,235
"1618",2019-09-30,"Queens","405",132,255
"1619",2019-09-30,"Queens","406",33,55
"1620",2019-09-30,"Queens","407",132,249
"1621",2019-09-30,"Queens","408",165,292
"1622",2019-09-30,"Queens","409",169,309
"1623",2019-09-30,"Queens","410",141,272
"1624",2019-09-30,"Queens","411",17,27
"1625",2019-09-30,"Queens","412",905,1829
"1626",2019-09-30,"Queens","413",352,693
"1627",2019-09-30,"Queens","414",528,1134
"1628",2019-10-31,"Bronx","201",940,2096
"1629",2019-10-31,"Bronx","202",452,1056
"1630",2019-10-31,"Bronx","203",836,1936
"1631",2019-10-31,"Bronx","205",910,2101
"1632",2019-10-31,"Bronx","206",715,1624
"1633",2019-10-31,"Bronx","207",643,1400
"1634",2019-10-31,"Bronx","208",169,332
"1635",2019-10-31,"Bronx","209",875,2012
"1636",2019-10-31,"Bronx","210",249,530
"1637",2019-10-31,"Bronx","211",397,855
"1638",2019-10-31,"Bronx","212",870,1920
"1639",2019-10-31,"Brooklyn","301",242,481
"1640",2019-10-31,"Brooklyn","302",279,445
"1641",2019-10-31,"Brooklyn","303",950,1812
"1642",2019-10-31,"Brooklyn","304",372,726
"1643",2019-10-31,"Brooklyn","306",143,263
"1644",2019-10-31,"Brooklyn","307",119,234
"1645",2019-10-31,"Brooklyn","308",427,785
"1646",2019-10-31,"Brooklyn","309",357,618
"1647",2019-10-31,"Brooklyn","310",65,128
"1648",2019-10-31,"Brooklyn","311",100,200
"1649",2019-10-31,"Brooklyn","312",76,136
"1650",2019-10-31,"Brooklyn","313",214,423
"1651",2019-10-31,"Brooklyn","314",307,572
"1652",2019-10-31,"Brooklyn","315",105,181
"1653",2019-10-31,"Brooklyn","316",760,1597
"1654",2019-10-31,"Brooklyn","317",640,1326
"1655",2019-10-31,"Brooklyn","318",398,797
"1656",2019-10-31,"Manhattan","101",214,451
"1657",2019-10-31,"Manhattan","102",31,47
"1658",2019-10-31,"Manhattan","103",341,582
"1659",2019-10-31,"Manhattan","104",196,281
"1660",2019-10-31,"Manhattan","105",79,114
"1661",2019-10-31,"Manhattan","106",106,128
"1662",2019-10-31,"Manhattan","107",217,351
"1663",2019-10-31,"Manhattan","108",91,135
"1664",2019-10-31,"Manhattan","109",388,720
"1665",2019-10-31,"Manhattan","110",795,1452
"1666",2019-10-31,"Manhattan","111",787,1410
"1667",2019-10-31,"Manhattan","112",398,738
"1668",2019-10-31,"Queens","401",506,675
"1669",2019-10-31,"Queens","402",288,390
"1670",2019-10-31,"Queens","403",152,283
"1671",2019-10-31,"Queens","404",138,253
"1672",2019-10-31,"Queens","405",121,230
"1673",2019-10-31,"Queens","406",34,55
"1674",2019-10-31,"Queens","407",127,250
"1675",2019-10-31,"Queens","408",164,291
"1676",2019-10-31,"Queens","409",173,304
"1677",2019-10-31,"Queens","410",142,264
"1678",2019-10-31,"Queens","411",22,37
"1679",2019-10-31,"Queens","412",899,1814
"1680",2019-10-31,"Queens","413",363,731
"1681",2019-10-31,"Queens","414",524,1137
"1682",2019-11-30,"Bronx","201",943,2108
"1683",2019-11-30,"Bronx","202",458,1079
"1684",2019-11-30,"Bronx","203",825,1925
"1685",2019-11-30,"Bronx","205",913,2086
"1686",2019-11-30,"Bronx","206",715,1626
"1687",2019-11-30,"Bronx","207",635,1377
"1688",2019-11-30,"Bronx","208",171,339
"1689",2019-11-30,"Bronx","209",866,1972
"1690",2019-11-30,"Bronx","210",247,541
"1691",2019-11-30,"Bronx","211",404,859
"1692",2019-11-30,"Bronx","212",875,1950
"1693",2019-11-30,"Brooklyn","301",241,478
"1694",2019-11-30,"Brooklyn","302",272,440
"1695",2019-11-30,"Brooklyn","303",965,1841
"1696",2019-11-30,"Brooklyn","304",370,731
"1697",2019-11-30,"Brooklyn","306",139,257
"1698",2019-11-30,"Brooklyn","307",125,239
"1699",2019-11-30,"Brooklyn","308",425,771
"1700",2019-11-30,"Brooklyn","309",352,622
"1701",2019-11-30,"Brooklyn","310",67,129
"1702",2019-11-30,"Brooklyn","311",104,209
"1703",2019-11-30,"Brooklyn","312",83,148
"1704",2019-11-30,"Brooklyn","313",215,418
"1705",2019-11-30,"Brooklyn","314",297,532
"1706",2019-11-30,"Brooklyn","315",103,174
"1707",2019-11-30,"Brooklyn","316",753,1569
"1708",2019-11-30,"Brooklyn","317",635,1289
"1709",2019-11-30,"Brooklyn","318",410,818
"1710",2019-11-30,"Manhattan","101",220,444
"1711",2019-11-30,"Manhattan","102",35,49
"1712",2019-11-30,"Manhattan","103",343,602
"1713",2019-11-30,"Manhattan","104",208,301
"1714",2019-11-30,"Manhattan","105",82,118
"1715",2019-11-30,"Manhattan","106",111,131
"1716",2019-11-30,"Manhattan","107",207,336
"1717",2019-11-30,"Manhattan","108",90,137
"1718",2019-11-30,"Manhattan","109",378,710
"1719",2019-11-30,"Manhattan","110",778,1428
"1720",2019-11-30,"Manhattan","111",780,1442
"1721",2019-11-30,"Manhattan","112",400,729
"1722",2019-11-30,"Queens","401",507,682
"1723",2019-11-30,"Queens","402",293,396
"1724",2019-11-30,"Queens","403",141,269
"1725",2019-11-30,"Queens","404",134,246
"1726",2019-11-30,"Queens","405",124,227
"1727",2019-11-30,"Queens","406",34,59
"1728",2019-11-30,"Queens","407",126,242
"1729",2019-11-30,"Queens","408",177,305
"1730",2019-11-30,"Queens","409",174,320
"1731",2019-11-30,"Queens","410",143,270
"1732",2019-11-30,"Queens","411",17,30
"1733",2019-11-30,"Queens","412",908,1842
"1734",2019-11-30,"Queens","413",359,720
"1735",2019-11-30,"Queens","414",498,1077
"1736",2019-12-31,"Bronx","201",898,2026
"1737",2019-12-31,"Bronx","202",441,1031
"1738",2019-12-31,"Bronx","203",822,1930
"1739",2019-12-31,"Bronx","204",973,2213
"1740",2019-12-31,"Bronx","205",888,2029
"1741",2019-12-31,"Bronx","206",708,1631
"1742",2019-12-31,"Bronx","207",635,1370
"1743",2019-12-31,"Bronx","208",166,331
"1744",2019-12-31,"Bronx","209",849,1940
"1745",2019-12-31,"Bronx","210",246,554
"1746",2019-12-31,"Bronx","211",381,801
"1747",2019-12-31,"Bronx","212",854,1911
"1748",2019-12-31,"Brooklyn","301",243,466
"1749",2019-12-31,"Brooklyn","302",271,440
"1750",2019-12-31,"Brooklyn","303",918,1759
"1751",2019-12-31,"Brooklyn","304",387,748
"1752",2019-12-31,"Brooklyn","305",1270,2653
"1753",2019-12-31,"Brooklyn","306",133,251
"1754",2019-12-31,"Brooklyn","307",114,219
"1755",2019-12-31,"Brooklyn","308",418,744
"1756",2019-12-31,"Brooklyn","309",342,603
"1757",2019-12-31,"Brooklyn","310",66,122
"1758",2019-12-31,"Brooklyn","311",104,212
"1759",2019-12-31,"Brooklyn","312",92,159
"1760",2019-12-31,"Brooklyn","313",226,457
"1761",2019-12-31,"Brooklyn","314",292,518
"1762",2019-12-31,"Brooklyn","315",106,178
"1763",2019-12-31,"Brooklyn","316",757,1571
"1764",2019-12-31,"Brooklyn","317",636,1270
"1765",2019-12-31,"Brooklyn","318",411,822
"1766",2019-12-31,"Manhattan","101",235,475
"1767",2019-12-31,"Manhattan","102",32,46
"1768",2019-12-31,"Manhattan","103",342,615
"1769",2019-12-31,"Manhattan","104",210,307
"1770",2019-12-31,"Manhattan","105",84,126
"1771",2019-12-31,"Manhattan","106",111,128
"1772",2019-12-31,"Manhattan","107",206,329
"1773",2019-12-31,"Manhattan","108",85,132
"1774",2019-12-31,"Manhattan","109",380,709
"1775",2019-12-31,"Manhattan","110",787,1444
"1776",2019-12-31,"Manhattan","111",745,1362
"1777",2019-12-31,"Manhattan","112",395,731
"1778",2019-12-31,"Queens","401",507,672
"1779",2019-12-31,"Queens","402",276,373
"1780",2019-12-31,"Queens","403",148,273
"1781",2019-12-31,"Queens","404",131,247
"1782",2019-12-31,"Queens","405",118,211
"1783",2019-12-31,"Queens","406",40,67
"1784",2019-12-31,"Queens","407",127,236
"1785",2019-12-31,"Queens","408",172,298
"1786",2019-12-31,"Queens","409",166,312
"1787",2019-12-31,"Queens","410",131,254
"1788",2019-12-31,"Queens","411",17,30
"1789",2019-12-31,"Queens","412",902,1827
"1790",2019-12-31,"Queens","413",355,712
"1791",2019-12-31,"Queens","414",496,1070
"1792",2019-12-31,"Staten Island","501",419,958
"1793",2019-12-31,"Staten Island","502",55,101
"1794",2019-12-31,"Staten Island","503",30,62
